Application_ID,Application_Date,Age,Monthly_Income,Employment_Type,Employment_Years,Credit_Score,Existing_Debt,Requested_Amount,Loan_Term_Months,Previous_Defaults,Previous_Applications,Residential_Status,Region,Debt_to_Income,Application_Status
APP109054,2026-07-04,60,14443.0,Permanent,21.0,751,31115.0,122951.0,36,0,2,Rent,Mpumalanga,0.18,Approved
APP109055,2026-07-04,60,50924.0,Permanent,33.0,680,36639.0,103031.0,12,0,1,Rent,Eastern Cape,0.06,Approved
APP109056,2026-07-04,32,14401.0,Permanent,8.0,778,146182.0,92672.0,24,0,4,,KwaZulu-Natal,0.846,Approved
APP109057,2026-07-04,41,11600.0,Permanent,32.0,735,19258.0,285034.0,36,0,0,Own,Western Cape,0.138,Approved
APP109058,2026-07-04,60,34269.0,Permanent,33.0,625,21543.0,29562.0,24,1,1,Own,Limpopo,0.052,Approved
APP109059,2026-07-04,39,10098.0,Permanent,34.0,625,182949.0,170744.0,12,0,0,Own,Eastern Cape,1.51,Approved
APP109060,2026-07-04,23,12296.0,Permanent,25.0,516,39103.0,224711.0,72,0,3,Own,Mpumalanga,0.265,Declined
APP109061,2026-07-05,38,24717.0,Contract,6.0,557,102362.0,55528.0,60,1,2,Living with family,North West,0.345,Declined
APP109062,2026-07-05,39,30159.0,Permanent,26.0,716,51864.0,130087.0,60,0,2,Living with family,KwaZulu-Natal,0.143,Approved
APP109063,2026-07-05,26,35221.0,Self-employed,11.0,712,48825.0,212561.0,36,1,4,Other,Free State,0.116,Approved
APP109064,2026-07-05,36,11934.0,Self-employed,16.0,488,22367.0,67734.0,60,0,2,Own,Northern Cape,0.156,Declined
APP109065,2026-07-05,28,24983.0,Temporary,20.0,739,110872.0,65273.0,48,0,0,Own,Limpopo,0.37,Approved
APP109066,2026-07-05,38,13930.0,Self-employed,21.0,729,85311.0,41157.0,60,0,1,Own,Free State,0.51,Approved
APP109067,2026-07-05,63,12900.0,Permanent,25.0,724,32561.0,317047.0,60,0,2,Other,KwaZulu-Natal,0.21,Approved
APP109068,2026-07-05,59,34888.0,Permanent,12.0,678,45321.0,158303.0,48,0,1,Own,Free State,0.108,Approved
APP109069,2026-07-05,32,13305.0,Permanent,22.0,678,74180.0,38080.0,48,0,1,Rent,Limpopo,0.465,Declined
APP109070,2026-07-05,65,20976.0,Contract,29.0,626,23193.0,116531.0,24,1,3,Own,Free State,0.092,Declined
APP109071,2026-07-05,30,19608.0,Permanent,16.0,593,11864.0,60796.0,12,0,2,Living with family,Northern Cape,0.05,Approved
APP109072,2026-07-05,27,9989.0,Permanent,26.0,725,49424.0,26411.0,36,0,2,Rent,North West,0.412,Approved
APP109073,2026-07-05,21,30622.0,Contract,19.0,620,24487.0,455689.0,48,0,2,Rent,Mpumalanga,0.067,Declined
APP109074,2026-07-05,56,24496.0,Permanent,6.0,352,91347.0,39989.0,36,1,3,Rent,Mpumalanga,0.311,Declined
APP109075,2026-07-05,41,6037.0,Permanent,3.0,687,36003.0,54559.0,24,1,1,Other,Limpopo,0.497,Declined
APP109076,2026-07-05,57,20967.0,Permanent,30.0,561,15741.0,61849.0,60,0,1,Own,KwaZulu-Natal,0.063,Approved
APP109077,2026-07-06,44,11766.0,Contract,29.0,651,52361.0,51468.0,12,0,0,Rent,Free State,0.371,Approved
APP109078,2026-07-06,45,32910.0,Self-employed,,764,16589.0,67230.0,12,0,3,Rent,Limpopo,0.042,Approved
APP109079,2026-07-06,27,8129.0,Self-employed,3.0,798,64819.0,139835.0,48,0,4,Own,Limpopo,0.664,Approved
APP109080,2026-07-06,62,14795.0,Contract,17.0,692,8346.0,59442.0,60,0,1,Own,KwaZulu-Natal,0.047,Approved
APP109081,2026-07-06,37,21966.0,Permanent,19.0,739,45871.0,105865.0,12,0,1,Rent,KwaZulu-Natal,0.174,Approved
APP109082,2026-07-06,49,18546.0,Self-employed,22.0,696,62108.0,77756.0,36,0,0,Rent,Gauteng,0.279,Approved
APP109083,2026-07-06,50,27385.0,Permanent,8.0,700,17220.0,32003.0,60,0,2,Other,Eastern Cape,0.052,Approved
APP109084,2026-07-06,27,7809.0,Self-employed,15.0,709,124263.0,97598.0,72,0,2,Own,Western Cape,1.326,Declined
APP109085,2026-07-06,53,44653.0,Permanent,20.0,560,13064.0,65452.0,48,0,2,Rent,Eastern Cape,0.024,Approved
APP109086,2026-07-06,27,24028.0,Permanent,8.0,544,57489.0,21466.0,36,1,1,Own,Eastern Cape,0.199,Declined
APP109087,2026-07-06,44,38024.0,Contract,24.0,716,12647.0,32536.0,12,0,2,Own,Northern Cape,0.028,Declined
APP109088,2026-07-06,31,29114.0,Contract,35.0,663,19006.0,117330.0,36,0,2,Rent,North West,0.054,Approved
APP109089,2026-07-06,29,17885.0,Permanent,13.0,652,58494.0,352160.0,60,0,3,Rent,Western Cape,0.273,Declined
APP109090,2026-07-06,32,8882.0,Contract,16.0,604,66109.0,77946.0,36,0,2,Rent,Mpumalanga,0.62,Declined
APP109091,2026-07-06,55,13203.0,Permanent,27.0,613,50755.0,10000.0,48,0,0,Own,Limpopo,0.32,Approved
APP109092,2026-07-06,24,43148.0,Permanent,7.0,734,81350.0,93076.0,12,1,1,,Mpumalanga,0.157,Declined
APP109093,2026-07-07,56,38566.0,Contract,13.0,576,16395.0,25390.0,36,2,1,Own,Mpumalanga,0.035,Declined
APP109094,2026-07-07,48,12802.0,Permanent,14.0,641,13282.0,52948.0,36,0,0,Rent,Mpumalanga,0.086,Approved
APP109095,2026-07-07,33,5000.0,Contract,24.0,581,75105.0,240839.0,24,0,4,Rent,KwaZulu-Natal,1.252,Declined
APP109096,2026-07-07,43,16013.0,Permanent,10.0,523,11117.0,43817.0,60,0,0,Rent,Eastern Cape,0.058,Declined
APP109097,2026-07-07,39,15366.0,Permanent,28.0,648,17037.0,95719.0,48,0,1,Rent,North West,0.092,Approved
APP109098,2026-07-07,62,15690.0,Permanent,2.0,696,40790.0,68663.0,12,1,1,Other,Mpumalanga,0.217,Approved
APP109099,2026-07-07,57,24072.0,Permanent,21.0,560,57110.0,83252.0,36,2,0,Living with family,Northern Cape,0.198,Cancelled
APP109100,2026-07-07,59,29145.0,Permanent,19.0,587,56541.0,23709.0,24,1,0,Rent,North West,0.162,Declined
APP109101,2026-07-07,44,31033.0,Contract,18.0,551,15469.0,83240.0,60,0,3,Own,Gauteng,0.042,Pending
APP109102,2026-07-07,36,23000.0,Temporary,12.0,650,45816.0,157232.0,48,0,1,Living with family,Northern Cape,0.166,Approved
APP109103,2026-07-07,53,6686.0,Self-employed,26.0,604,19100.0,30159.0,24,0,2,Rent,North West,0.238,Approved
APP109104,2026-07-07,32,14920.0,Contract,18.0,481,60116.0,160034.0,60,0,0,Living with family,Western Cape,0.336,Declined
APP109105,2026-07-07,54,63919.0,Permanent,15.0,613,50846.0,38461.0,72,0,2,Rent,Eastern Cape,0.066,Approved
APP109106,2026-07-07,27,22114.0,Permanent,1.0,718,90310.0,130883.0,12,1,1,Own,Gauteng,0.34,Approved
APP109107,2026-07-07,31,22036.0,Permanent,0.0,727,37301.0,42253.0,48,0,1,Living with family,KwaZulu-Natal,0.141,Declined
APP109108,2026-07-07,51,21935.0,Permanent,2.0,731,30984.0,34828.0,12,1,1,Rent,Free State,0.118,Declined
APP109109,2026-07-07,49,22620.0,Self-employed,23.0,565,179353.0,106989.0,60,1,3,Own,Western Cape,0.661,Approved
APP109110,2026-07-08,33,5000.0,Permanent,1.0,551,10274.0,92672.0,36,1,0,Rent,Gauteng,0.171,Declined
APP109111,2026-07-08,51,15778.0,Permanent,15.0,591,197957.0,26734.0,36,0,2,Rent,Northern Cape,1.046,Approved
APP109112,2026-07-08,22,17629.0,Permanent,28.0,713,37745.0,134653.0,72,0,4,Rent,KwaZulu-Natal,0.178,Approved
APP109113,2026-07-08,59,36423.0,Permanent,3.0,710,14929.0,30343.0,36,0,0,Rent,Gauteng,0.034,Approved
APP109114,2026-07-08,35,18478.0,Permanent,13.0,640,27507.0,52486.0,12,1,0,Rent,Limpopo,0.124,Cancelled
APP109115,2026-07-08,31,7278.0,Permanent,16.0,724,86052.0,80208.0,12,0,2,Living with family,Eastern Cape,0.985,Approved
APP109116,2026-07-08,54,22804.0,Permanent,16.0,686,83891.0,42549.0,12,0,1,Other,Eastern Cape,0.307,Approved
APP109117,2026-07-08,59,11568.0,Permanent,19.0,604,232175.0,122512.0,36,1,3,Living with family,Gauteng,1.673,Declined
APP109118,2026-07-08,24,9218.0,Permanent,28.0,614,51335.0,102842.0,60,1,2,Rent,Gauteng,0.464,Approved
APP109119,2026-07-08,31,11377.0,Contract,25.0,545,56341.0,69495.0,72,1,3,Living with family,KwaZulu-Natal,0.413,Declined
APP109120,2026-07-08,49,24258.0,Contract,16.0,631,91602.0,15826.0,36,1,1,Living with family,North West,0.315,Approved
APP109121,2026-07-08,22,35970.0,Contract,11.0,594,9121.0,157042.0,60,0,2,Own,Eastern Cape,0.021,Approved
APP109122,2026-07-08,36,23476.0,Permanent,27.0,565,40782.0,74194.0,60,0,5,Rent,Western Cape,0.145,Declined
APP109123,2026-07-08,59,25482.0,Permanent,8.0,585,52176.0,50965.0,60,0,2,Living with family,Free State,0.171,Declined
APP109124,2026-07-08,33,23349.0,Self-employed,31.0,752,13350.0,75410.0,48,0,1,Own,North West,0.048,Approved
APP109125,2026-07-08,57,19032.0,Permanent,33.0,605,40256.0,135922.0,12,2,3,Living with family,Northern Cape,0.176,Approved
APP109126,2026-07-09,37,26408.0,Permanent,15.0,758,26894.0,87513.0,60,0,2,Rent,Free State,0.085,Approved
APP109127,2026-07-09,41,5000.0,Permanent,30.0,644,40920.0,82394.0,60,0,1,Rent,KwaZulu-Natal,0.682,Declined
APP109128,2026-07-09,64,19134.0,Permanent,26.0,623,168512.0,24565.0,60,0,3,Living with family,Limpopo,0.734,Approved
APP109129,2026-07-09,39,10132.0,Permanent,28.0,679,235654.0,23355.0,72,0,1,Living with family,Limpopo,1.938,Declined
APP109130,2026-07-09,27,34123.0,Contract,0.0,461,40979.0,60343.0,12,0,1,Rent,Free State,0.1,Approved
APP109131,2026-07-09,58,16601.0,Permanent,26.0,796,67106.0,103647.0,48,0,1,Rent,Gauteng,0.337,Pending
APP109132,2026-07-09,28,18309.0,Permanent,31.0,712,107319.0,146632.0,12,0,1,Rent,Eastern Cape,0.488,Approved
APP109133,2026-07-09,33,7866.0,Permanent,10.0,655,61481.0,189529.0,36,1,2,Own,Eastern Cape,0.651,Declined
APP109134,2026-07-09,57,31489.0,Permanent,34.0,701,13239.0,297703.0,12,1,1,Rent,Eastern Cape,0.035,Declined
APP109135,2026-07-09,22,25417.0,Permanent,1.0,644,46150.0,60178.0,12,0,2,Rent,Limpopo,0.151,Approved
APP109136,2026-07-09,61,24452.0,Permanent,0.0,594,27927.0,93295.0,72,0,1,Own,Eastern Cape,0.095,Declined
APP109137,2026-07-09,31,11510.0,Permanent,5.0,638,86357.0,80308.0,24,0,2,Own,Gauteng,0.625,Approved
APP109138,2026-07-09,44,11762.0,Contract,6.0,608,27299.0,49115.0,72,0,2,Rent,Mpumalanga,0.193,Approved
APP109139,2026-07-09,26,20356.0,Permanent,1.0,573,47358.0,148287.0,24,0,1,Own,Limpopo,0.194,Declined
APP109140,2026-07-09,46,12285.0,Permanent,1.0,610,57021.0,124212.0,48,0,0,Rent,North West,0.387,Declined
APP109141,2026-07-09,27,22864.0,Permanent,4.0,656,22343.0,63566.0,12,1,2,Rent,Limpopo,0.081,Declined
APP109142,2026-07-09,59,5484.0,Permanent,12.0,667,18286.0,38966.0,24,0,2,Rent,KwaZulu-Natal,0.278,Approved
APP109143,2026-07-10,39,13766.0,Permanent,18.0,746,16912.0,32536.0,12,1,3,Rent,Gauteng,0.102,Approved
APP109144,2026-07-10,26,48356.0,Permanent,18.0,617,170323.0,44882.0,60,0,1,Own,Eastern Cape,0.294,Cancelled
APP109145,2026-07-10,63,22922.0,Self-employed,0.0,587,74527.0,86874.0,24,0,1,Rent,Free State,0.271,Approved
APP109146,2026-07-10,49,19729.0,Permanent,34.0,546,44586.0,47131.0,24,0,2,Own,Northern Cape,0.188,Declined
APP109147,2026-07-10,63,53637.0,Contract,17.0,673,94667.0,79908.0,24,0,1,Own,Mpumalanga,0.147,Declined
APP109148,2026-07-10,59,5000.0,Permanent,31.0,749,121322.0,56151.0,12,0,2,Own,Mpumalanga,2.022,Approved
APP109149,2026-07-10,22,11495.0,Contract,31.0,611,43947.0,60660.0,60,0,0,Rent,Gauteng,0.319,Approved
APP109150,2026-07-10,39,14436.0,Permanent,7.0,598,61697.0,89496.0,12,0,2,Rent,Western Cape,0.356,Declined
APP109151,2026-07-10,24,28860.0,Permanent,10.0,705,26031.0,62915.0,24,1,2,Rent,Limpopo,0.075,Approved
APP109152,2026-07-10,26,29136.0,Self-employed,19.0,560,175998.0,34022.0,60,0,1,Own,KwaZulu-Natal,0.503,Declined
APP109153,2026-07-10,57,11179.0,Permanent,7.0,762,46610.0,50738.0,72,0,2,Living with family,Mpumalanga,0.347,Approved
APP109154,2026-07-10,48,31163.0,Permanent,27.0,634,112977.0,111350.0,24,0,1,Living with family,Mpumalanga,0.302,Approved
APP109155,2026-07-10,50,14419.0,Permanent,20.0,668,121251.0,84450.0,72,0,3,Rent,Eastern Cape,0.701,Approved
APP109156,2026-07-10,27,35050.0,Contract,5.0,643,51231.0,73162.0,48,0,1,Rent,Western Cape,0.122,Approved
APP109157,2026-07-10,29,10200.0,Contract,1.0,452,111709.0,61954.0,60,1,0,Living with family,KwaZulu-Natal,0.913,Declined
APP109158,2026-07-10,45,16820.0,Contract,9.0,635,15920.0,39911.0,48,0,4,Living with family,Northern Cape,0.079,Cancelled
APP109159,2026-07-11,53,13746.0,Self-employed,8.0,611,32756.0,27317.0,36,0,1,Rent,Mpumalanga,0.199,Approved
APP109160,2026-07-11,21,32175.0,Permanent,2.0,669,89771.0,85396.0,24,1,1,Own,Limpopo,0.233,Approved
APP109161,2026-07-11,26,13502.0,Permanent,1.0,726,33629.0,61551.0,36,1,0,Rent,Free State,0.208,Declined
APP109162,2026-07-11,38,17585.0,Permanent,35.0,677,118122.0,82220.0,12,0,2,Own,Western Cape,0.56,Approved
APP109163,2026-07-11,30,23786.0,Temporary,7.0,590,62648.0,126615.0,48,0,0,Own,Eastern Cape,0.219,Pending
APP109164,2026-07-11,48,24295.0,Permanent,8.0,764,254165.0,35342.0,72,0,1,Living with family,Free State,0.872,Pending
APP109165,2026-07-11,31,29318.0,Temporary,,643,41728.0,10000.0,36,1,0,Living with family,North West,0.119,Approved
APP109166,2026-07-11,53,20216.0,Permanent,33.0,736,45006.0,100567.0,36,1,4,Rent,Gauteng,0.186,Approved
APP109167,2026-07-11,21,14301.0,Contract,29.0,706,56793.0,167043.0,24,0,0,Own,Northern Cape,0.331,Approved
APP109168,2026-07-11,33,14851.0,Contract,7.0,565,86343.0,63139.0,60,0,0,Living with family,Free State,0.484,Approved
APP109169,2026-07-11,57,18256.0,Self-employed,2.0,720,16083.0,65954.0,24,0,1,Living with family,North West,0.073,Pending
APP109170,2026-07-11,40,20649.0,Permanent,10.0,705,45683.0,53660.0,24,0,6,Other,Western Cape,0.184,Declined
APP109171,2026-07-11,21,16600.0,Permanent,24.0,646,53156.0,100515.0,12,1,3,Rent,Northern Cape,0.267,Approved
APP109172,2026-07-11,23,18191.0,Permanent,4.0,606,36178.0,31036.0,48,0,1,Living with family,Free State,0.166,Approved
APP109173,2026-07-11,38,7814.0,Permanent,11.0,701,53400.0,160218.0,72,0,2,Rent,Free State,0.569,Approved
APP109174,2026-07-11,61,25982.0,Permanent,29.0,715,26227.0,76268.0,12,0,2,Own,Limpopo,0.084,Approved
APP109175,2026-07-11,34,19885.0,Self-employed,26.0,609,12210.0,59588.0,72,1,1,Rent,Free State,0.051,Cancelled
APP109176,2026-07-12,51,31231.0,Permanent,4.0,685,36643.0,47198.0,60,0,1,Own,Eastern Cape,0.098,Approved
APP109177,2026-07-12,47,18002.0,Permanent,19.0,615,10782.0,127922.0,36,0,2,Own,Limpopo,0.05,Declined
APP109178,2026-07-12,37,6919.0,Permanent,20.0,599,46170.0,60687.0,48,0,1,Living with family,Western Cape,0.556,Approved
APP109179,2026-07-12,49,14779.0,Permanent,2.0,672,16733.0,182043.0,12,0,1,Rent,Free State,0.094,Approved
APP109180,2026-07-12,56,16126.0,Contract,3.0,699,93010.0,120503.0,12,0,2,Living with family,Free State,0.481,Approved
APP109181,2026-07-12,57,27085.0,Self-employed,23.0,679,28283.0,165089.0,60,1,2,Rent,Northern Cape,0.087,Declined
APP109182,2026-07-12,46,5765.0,Temporary,6.0,630,125484.0,61228.0,36,0,3,Own,Limpopo,1.814,Declined
APP109183,2026-07-12,37,18412.0,Permanent,23.0,554,30583.0,97820.0,36,0,1,Own,Limpopo,0.138,Declined
APP109184,2026-07-12,42,23876.0,Permanent,10.0,617,77834.0,80128.0,48,0,1,Rent,KwaZulu-Natal,0.272,Declined
APP109185,2026-07-12,45,12510.0,Permanent,1.0,668,54259.0,58306.0,48,0,1,Rent,North West,0.361,Approved
APP109186,2026-07-12,22,18754.0,Permanent,5.0,802,89961.0,35575.0,24,0,3,Own,Limpopo,0.4,Approved
APP109187,2026-07-12,42,12750.0,Temporary,6.0,567,46975.0,296486.0,60,0,1,Rent,Free State,0.307,Declined
APP109188,2026-07-12,25,12051.0,Permanent,17.0,631,127190.0,49474.0,48,1,2,Own,Limpopo,0.88,Declined
APP109189,2026-07-12,24,14379.0,Permanent,8.0,628,48891.0,109386.0,60,0,4,Own,North West,0.283,Approved
APP109190,2026-07-12,56,12176.0,Contract,27.0,472,71883.0,143688.0,72,0,2,Rent,Northern Cape,0.492,Declined
APP109191,2026-07-12,26,26216.0,Contract,18.0,596,22204.0,44170.0,72,1,3,Other,Limpopo,0.071,Approved
APP109192,2026-07-13,41,12015.0,Permanent,3.0,550,88812.0,29294.0,48,1,0,Own,Western Cape,0.616,Declined
APP109193,2026-07-13,33,10955.0,Self-employed,3.0,610,197443.0,91878.0,72,1,3,Own,Western Cape,1.502,Pending
APP109194,2026-07-13,57,47595.0,Permanent,12.0,753,47587.0,52458.0,60,0,1,Other,KwaZulu-Natal,0.083,Approved
APP109195,2026-07-13,45,30532.0,Self-employed,27.0,689,24176.0,42291.0,72,0,5,Rent,Mpumalanga,0.066,Approved
APP109196,2026-07-13,46,6466.0,Permanent,10.0,653,19422.0,49551.0,24,1,0,Other,Mpumalanga,0.25,Declined
APP109197,2026-07-13,59,11819.0,Permanent,1.0,786,14893.0,88005.0,12,0,0,Own,KwaZulu-Natal,0.105,Cancelled
APP109198,2026-07-13,40,20568.0,Permanent,5.0,746,16256.0,26517.0,12,0,0,Own,Limpopo,0.066,Declined
APP109199,2026-07-13,53,21508.0,Permanent,11.0,580,24883.0,61951.0,36,0,1,Own,Free State,0.096,Declined
APP109200,2026-07-13,34,7930.0,Permanent,23.0,503,13072.0,32322.0,24,0,2,Rent,Free State,0.137,Declined
APP109201,2026-07-13,56,34042.0,Contract,8.0,466,58938.0,173209.0,12,2,5,Living with family,North West,0.144,Declined
APP109202,2026-07-13,37,28339.0,Permanent,25.0,574,24405.0,63838.0,24,0,2,Own,North West,0.072,Approved
APP109203,2026-07-13,41,23463.0,Contract,3.0,597,81283.0,151010.0,48,0,0,Rent,North West,0.289,Approved
APP109204,2026-07-13,36,37961.0,Permanent,3.0,756,109862.0,133127.0,36,0,0,Own,Eastern Cape,0.241,Approved
APP109205,2026-07-13,36,23084.0,Permanent,33.0,730,61136.0,74354.0,72,0,1,Living with family,KwaZulu-Natal,0.221,Pending
APP109206,2026-07-13,40,23037.0,Temporary,21.0,709,88010.0,108571.0,72,1,3,Own,Eastern Cape,0.318,Approved
APP109207,2026-07-13,49,42398.0,Self-employed,12.0,602,27153.0,102532.0,24,0,1,Living with family,Mpumalanga,0.053,Approved
APP109208,2026-07-13,48,32985.0,Permanent,14.0,626,12931.0,135618.0,48,0,2,Own,North West,0.033,Approved
APP109209,2026-07-14,28,11331.0,Permanent,1.0,609,11877.0,66010.0,48,0,4,Rent,North West,0.087,Declined
APP109210,2026-07-14,44,25499.0,Contract,1.0,805,31708.0,82944.0,36,0,0,Rent,Gauteng,0.104,Approved
APP109211,2026-07-14,23,12491.0,Permanent,7.0,593,45548.0,35701.0,72,0,2,Rent,Western Cape,0.304,Declined
APP109212,2026-07-14,45,23752.0,Permanent,17.0,580,41529.0,40362.0,72,1,4,Living with family,Limpopo,0.146,Declined
APP109213,2026-07-14,39,23395.0,Permanent,28.0,682,54715.0,105731.0,60,1,1,Rent,KwaZulu-Natal,0.195,Approved
APP109214,2026-07-14,53,8410.0,Permanent,10.0,568,93378.0,97070.0,72,0,1,Own,Gauteng,0.925,Declined
APP109215,2026-07-14,22,16833.0,Permanent,5.0,682,159605.0,38502.0,72,0,0,Rent,Limpopo,0.79,Declined
APP109216,2026-07-14,35,20827.0,Contract,8.0,662,72427.0,72308.0,36,0,1,Rent,Eastern Cape,0.29,Approved
APP109217,2026-07-14,42,14160.0,Permanent,21.0,584,59501.0,30582.0,72,2,2,Rent,Northern Cape,0.35,Declined
APP109218,2026-07-14,30,21402.0,Permanent,24.0,614,32364.0,27300.0,72,0,0,Own,Northern Cape,0.126,Declined
APP109219,2026-07-14,38,28040.0,Contract,30.0,577,13764.0,81139.0,48,0,0,Rent,Northern Cape,0.041,Pending
APP109220,2026-07-14,42,17700.0,Contract,20.0,716,28035.0,45455.0,24,0,3,Rent,North West,0.132,Approved
APP109221,2026-07-14,47,20367.0,Permanent,18.0,629,37049.0,82785.0,12,0,4,Rent,Northern Cape,0.152,Approved
APP109222,2026-07-14,33,38523.0,Self-employed,9.0,624,10093.0,52593.0,12,1,0,Own,Eastern Cape,0.022,Declined
APP109223,2026-07-14,53,23351.0,Contract,11.0,701,26807.0,44231.0,48,0,0,Own,Western Cape,0.096,Approved
APP109224,2026-07-14,25,20102.0,Permanent,18.0,691,117427.0,157241.0,24,1,1,Other,Gauteng,0.487,Declined
APP109225,2026-07-15,46,10627.0,Permanent,1.0,658,42858.0,112238.0,36,0,2,Living with family,Free State,0.336,Declined
APP109226,2026-07-15,33,26035.0,Contract,14.0,718,59685.0,47830.0,12,0,0,Own,Northern Cape,0.191,Approved
APP109227,2026-07-15,47,21584.0,Permanent,7.0,628,130932.0,167182.0,48,1,0,Rent,North West,0.506,Declined
APP109228,2026-07-15,34,36468.0,Permanent,34.0,573,48822.0,36085.0,60,1,2,Own,Northern Cape,0.112,Pending
APP109229,2026-07-15,44,18470.0,Contract,29.0,651,47188.0,35832.0,12,0,2,Living with family,Free State,0.213,Approved
APP109230,2026-07-15,23,6629.0,Permanent,8.0,637,66644.0,37455.0,12,0,2,Rent,Gauteng,0.838,Declined
APP109231,2026-07-15,50,7066.0,Permanent,29.0,748,419049.0,48185.0,72,1,3,Living with family,Free State,4.942,Declined
APP109232,2026-07-15,55,26977.0,Permanent,18.0,620,45363.0,39277.0,48,0,0,Rent,Gauteng,0.14,Approved
APP109233,2026-07-15,34,13155.0,Permanent,28.0,759,40937.0,59748.0,60,1,1,Rent,Eastern Cape,0.259,Approved
APP109234,2026-07-15,32,22888.0,Permanent,1.0,549,70502.0,39613.0,48,0,2,Rent,North West,0.257,Declined
APP109235,2026-07-15,48,19167.0,Permanent,27.0,622,77520.0,49055.0,12,0,0,Rent,Northern Cape,0.337,Declined
APP109236,2026-07-15,64,16422.0,Contract,7.0,616,40183.0,66624.0,48,1,4,Living with family,Mpumalanga,0.204,Declined
APP109237,2026-07-15,49,17071.0,Contract,24.0,616,46590.0,119556.0,12,0,2,Own,KwaZulu-Natal,0.227,Declined
APP109238,2026-07-15,63,11183.0,Permanent,9.0,725,40670.0,87046.0,24,0,0,Rent,KwaZulu-Natal,0.303,Approved
APP109239,2026-07-15,37,17844.0,Temporary,21.0,605,82578.0,154987.0,72,0,0,Living with family,Limpopo,0.386,Declined
APP109240,2026-07-15,60,13051.0,Permanent,,714,9603.0,65637.0,72,0,1,Rent,Limpopo,0.061,Approved
APP109241,2026-07-15,41,14667.0,Permanent,23.0,634,132559.0,61629.0,72,0,1,Rent,Limpopo,0.753,Declined
APP109242,2026-07-16,43,15065.0,Permanent,25.0,633,50852.0,184573.0,48,1,0,Own,Eastern Cape,0.281,Approved
APP109243,2026-07-16,40,15890.0,Permanent,30.0,540,7866.0,120975.0,72,0,1,Own,KwaZulu-Natal,0.041,Approved
APP109244,2026-07-16,31,29891.0,Contract,22.0,734,7547.0,136508.0,36,0,3,Own,Western Cape,0.021,Approved
APP109245,2026-07-16,54,16760.0,Permanent,1.0,755,42129.0,277781.0,48,0,3,Rent,Northern Cape,0.209,Approved
APP109246,2026-07-16,30,31608.0,Permanent,32.0,546,9221.0,38418.0,24,0,2,Rent,Western Cape,0.024,Approved
APP109247,2026-07-16,30,41938.0,Permanent,23.0,761,146110.0,23682.0,12,0,1,Rent,Free State,0.29,Approved
APP109248,2026-07-16,63,28806.0,Contract,11.0,532,265243.0,87122.0,24,0,0,Living with family,Limpopo,0.767,Declined
APP109249,2026-07-16,26,24151.0,Self-employed,8.0,627,14853.0,74176.0,24,0,0,Own,North West,0.051,Approved
APP109250,2026-07-16,56,21545.0,Contract,2.0,632,20358.0,38827.0,48,0,4,Own,Limpopo,0.079,Approved
APP109251,2026-07-16,44,28972.0,Permanent,22.0,617,28963.0,83576.0,36,0,1,Living with family,Free State,0.083,Approved
APP109252,2026-07-16,32,18907.0,Permanent,23.0,722,45738.0,61667.0,36,0,0,Own,Gauteng,0.202,Approved
APP109253,2026-07-16,63,30935.0,Permanent,32.0,696,54193.0,84540.0,48,0,2,Own,Mpumalanga,0.146,Approved
APP109254,2026-07-16,43,25232.0,Permanent,29.0,513,20403.0,108452.0,36,0,0,Own,Limpopo,0.067,Declined
APP109255,2026-07-16,47,14768.0,Self-employed,1.0,750,131845.0,117022.0,72,0,0,Rent,Gauteng,0.744,Declined
APP109256,2026-07-16,65,29462.0,Permanent,21.0,766,79157.0,107988.0,36,0,2,Rent,North West,0.224,Approved
APP109257,2026-07-16,57,18929.0,Permanent,10.0,691,117565.0,13323.0,72,0,0,Own,Gauteng,0.518,Approved
APP109258,2026-07-17,26,16979.0,Permanent,11.0,614,45004.0,113739.0,36,0,0,Own,Northern Cape,0.221,Approved
APP109259,2026-07-17,21,13852.0,Permanent,18.0,656,140700.0,36535.0,60,0,1,Rent,Mpumalanga,0.846,Cancelled
APP109260,2026-07-17,26,19721.0,Permanent,19.0,619,41193.0,67636.0,72,0,2,Own,North West,0.174,Declined
APP109261,2026-07-17,42,31138.0,Permanent,8.0,713,14769.0,87756.0,24,1,0,Living with family,Gauteng,0.04,Declined
APP109262,2026-07-17,61,29350.0,Permanent,17.0,506,110899.0,133210.0,72,0,4,Own,Western Cape,0.315,Declined
APP109263,2026-07-17,44,21862.0,Self-employed,17.0,670,18794.0,56071.0,72,1,1,Rent,Limpopo,0.072,Approved
APP109264,2026-07-17,45,25033.0,Permanent,35.0,727,32769.0,73890.0,72,0,0,Own,Eastern Cape,0.109,Approved
APP109265,2026-07-17,35,36227.0,Self-employed,26.0,622,22678.0,57389.0,12,0,3,Rent,Gauteng,0.052,Declined
APP109266,2026-07-17,46,16575.0,Contract,12.0,681,136987.0,70067.0,72,0,3,Own,Eastern Cape,0.689,Declined
APP109267,2026-07-17,28,9746.0,Contract,7.0,508,30886.0,62979.0,60,1,1,Rent,Mpumalanga,0.264,Declined
APP109268,2026-07-17,44,36818.0,Permanent,22.0,568,57075.0,112175.0,12,0,5,Own,North West,0.129,Approved
APP109269,2026-07-17,58,13450.0,Permanent,12.0,670,107699.0,175520.0,48,0,5,Own,Western Cape,0.667,Approved
